movie_id_6926,dbpedia_id_595,False
movie_id_9735,dbpedia_id_268,False
movie_id_831,dbpedia_id_5317,True
movie_id_880,dbpedia_id_268,False
movie_id_5478,dbpedia_id_155,False
movie_id_4285,dbpedia_id_8072,True
movie_id_974,dbpedia_id_2831,False
movie_id_7812,dbpedia_id_203,False
movie_id_4674,dbpedia_id_231,False
movie_id_1200,dbpedia_id_2831,False
movie_id_8828,dbpedia_id_2831,False
movie_id_2810,dbpedia_id_231,False
movie_id_3954,dbpedia_id_249,False
movie_id_3818,dbpedia_id_263,False
movie_id_3944,dbpedia_id_127,False
movie_id_9602,dbpedia_id_315,False
movie_id_2777,dbpedia_id_4590,True
movie_id_1497,dbpedia_id_267,False
movie_id_5526,dbpedia_id_287,False
movie_id_8194,dbpedia_id_203,False
movie_id_5140,dbpedia_id_287,False
movie_id_8039,dbpedia_id_412,False
movie_id_5571,dbpedia_id_2831,False
movie_id_6261,dbpedia_id_1533,False
movie_id_4323,dbpedia_id_269,False
movie_id_6229,dbpedia_id_796,False
movie_id_4638,dbpedia_id_412,False
movie_id_7001,dbpedia_id_251,False
movie_id_3401,dbpedia_id_155,False
movie_id_4053,dbpedia_id_330,False
movie_id_1350,dbpedia_id_1105,True
movie_id_6487,dbpedia_id_285,False
movie_id_8750,dbpedia_id_501,False
movie_id_4886,dbpedia_id_251,False
movie_id_1647,dbpedia_id_529,False
movie_id_8185,dbpedia_id_203,False
movie_id_4194,dbpedia_id_287,False
movie_id_262,dbpedia_id_249,False
movie_id_6072,dbpedia_id_3764,True
movie_id_2407,dbpedia_id_2831,False
movie_id_2039,dbpedia_id_882,False
movie_id_5371,dbpedia_id_2247,False
movie_id_4694,dbpedia_id_267,False
movie_id_968,dbpedia_id_5155,True
movie_id_3045,dbpedia_id_268,False
movie_id_404,dbpedia_id_249,False
movie_id_1327,dbpedia_id_2358,False
movie_id_5590,dbpedia_id_792,False
movie_id_1082,dbpedia_id_267,False
movie_id_3920,dbpedia_id_822,False
movie_id_8115,dbpedia_id_1299,False
movie_id_5630,dbpedia_id_792,False
movie_id_8929,dbpedia_id_340,False
movie_id_4598,dbpedia_id_1539,True
movie_id_6615,dbpedia_id_315,False
movie_id_3320,dbpedia_id_330,False
movie_id_8841,dbpedia_id_155,False
movie_id_535,dbpedia_id_267,False
movie_id_1787,dbpedia_id_229,False
movie_id_8610,dbpedia_id_792,False
movie_id_8250,dbpedia_id_226,False
movie_id_5558,dbpedia_id_8709,True
movie_id_8715,dbpedia_id_610,False
movie_id_2611,dbpedia_id_2831,False
movie_id_5990,dbpedia_id_697,False
movie_id_6673,dbpedia_id_340,False
movie_id_7687,dbpedia_id_3006,False
movie_id_9690,dbpedia_id_1299,False
movie_id_7142,dbpedia_id_155,False
movie_id_5964,dbpedia_id_137,False
movie_id_6389,dbpedia_id_226,False
movie_id_6123,dbpedia_id_155,False
movie_id_3506,dbpedia_id_501,False
movie_id_7255,dbpedia_id_3336,True
movie_id_7080,dbpedia_id_492,False
movie_id_1745,dbpedia_id_249,False
movie_id_4657,dbpedia_id_882,False
movie_id_6263,dbpedia_id_2405,False
movie_id_6089,dbpedia_id_8605,True
movie_id_3502,dbpedia_id_1358,False
movie_id_224,dbpedia_id_249,False
movie_id_7272,dbpedia_id_249,False
movie_id_2875,dbpedia_id_249,False
movie_id_1459,dbpedia_id_212,False
movie_id_1050,dbpedia_id_4028,True
movie_id_2790,dbpedia_id_287,False
movie_id_5343,dbpedia_id_503,False
movie_id_9295,dbpedia_id_212,False
movie_id_7512,dbpedia_id_2405,False
movie_id_3509,dbpedia_id_340,False
movie_id_5621,dbpedia_id_2831,False
movie_id_7101,dbpedia_id_340,False
movie_id_4508,dbpedia_id_5186,True
movie_id_375,dbpedia_id_249,False
movie_id_3616,dbpedia_id_2402,False
movie_id_212,dbpedia_id_249,False
movie_id_6063,dbpedia_id_1621,True
movie_id_3180,dbpedia_id_2010,True
movie_id_9343,dbpedia_id_267,False
movie_id_3988,dbpedia_id_3006,False
movie_id_6341,dbpedia_id_882,False
movie_id_9446,dbpedia_id_155,False
movie_id_439,dbpedia_id_249,False
movie_id_4719,dbpedia_id_2402,False
movie_id_9716,dbpedia_id_492,False
movie_id_5992,dbpedia_id_4710,False
movie_id_7046,dbpedia_id_1255,False
movie_id_6162,dbpedia_id_2831,False
movie_id_1838,dbpedia_id_8315,True
movie_id_7269,dbpedia_id_9431,True
movie_id_9397,dbpedia_id_155,False
movie_id_7177,dbpedia_id_483,False
movie_id_4212,dbpedia_id_882,False
movie_id_3746,dbpedia_id_882,False
movie_id_9012,dbpedia_id_155,False
movie_id_2125,dbpedia_id_792,False
movie_id_5043,dbpedia_id_287,False
movie_id_8460,dbpedia_id_267,False
movie_id_7929,dbpedia_id_249,False
movie_id_7733,dbpedia_id_483,False
movie_id_3738,dbpedia_id_882,False
movie_id_2624,dbpedia_id_2557,True
movie_id_3606,dbpedia_id_249,False
movie_id_9425,dbpedia_id_7367,True
